,ID,Nodes,cables,circuits,frequency,power,voltage,wires,source,barrier,disused:power,end_date,generator:source,generator:type,landuse,name,name:da,name:fr,name:ru,note:de,operator,plant:output:electricity,ref,start_date,wikidata,wikipedia,line,removed:power,removed:voltage,location,substation,layer,was:voltage,highway,oneway,building,fixme,power:demolished,maxspeed,surface,removed:line,from,to,abandoned:power,note,website,demolished:power,description,capacity,fee,power_supply,sanitary_dump_station,tourism,water_point,artwork_type,area,wheelchair,caravans,dog,sanitary_dump_station:chemical_toilet,seamark:cable_submarine:category,seamark:type,plant:output:hot_water,plant:source,disused:substation,abandoned:cables,abandoned:voltage,abandoned,building:levels,height,material,year_of_construction,razed:power,man_made,street_cabinet,plant:method,ref:EU:ENTSOE_EIC,lines,service,seamark:cable_area:category,seamark:restricted_area:restriction,generator:method,transformer,abandoned:substation,description:de,historic,object:postcode,object:street,object:village,owner,roof:shape,construction:power,object:town,old_operator,fuel:biogas,fuel,seamark:source,seamark:cable_overhead:category,seamark:cable_overhead:clearance_height_safe,name:signed,tents,official_name,opening_date,seamark:name,seamark:production_area:category,seamark:production_area:condition,construction:substation
57,52102643,"['663993636', '2425849253', '663993638']", , ,50,line,110000, ,Yahoo, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
58,52102650,"['663993651', '739123220', '739123211', '663993636']", , ,50,line,380000, ,Yahoo, , , , , , , , , , , , , , , , , ,bay, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
59,52102653,"['663993653', '739123219', '739123212', '663993629']", , ,50,line,380000, ,Yahoo, , , , , , , , , , , , , , , , , ,bay, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
60,52102656,"['663993654', '739123218', '739123213', '663993625']", , ,50,line,380000, ,Yahoo, , , , , , , , , , , , , , , , , ,bay, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
61,53163620,"['765567644', '672789927', '1743407413', '672789925', '672789920', '672789917', '672789929', '2330316556', '672789923', '2330316547', '2330316545', '672789919', '672789914', '672789926']", , , , , , , , , , , , , ,Campower Straße, , , , , , , , , , , , , , , , , ,unclassified, , , , ,30,asphalt, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
62,53581446,"['676853762', '676853759', '676853785', '676853754']",3, , ,minor_line, ,single, , , , , , , , , , , , ,EON Hanse, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
63,53581450,"['2520968393', '676853771', '676853767', '676853754']",3, , ,minor_line, ,single, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
64,58724195,"['338668104', '338668114']",3, , ,line,220000,double, , , , , , , , , , , , ,TenneT, ,212, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
65,58928840,"['730154431', '971145111', '4449838680', '971145223']",3, ,50,line,110000,single, , , , , , , , , , , , ,EON Netz, ,134A, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
66,59281422,"['676853754', '735064987', '735065021', '2519851074', '2519851062', '2519851035', '2519850994', '2512520784']",3, , ,minor_line, ,single, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
67,59295322,"['735274760', '735274719']",6, , ,line,110000,single, , , , , , , , , , , , ,Schleswig-Holstein Netz, ,136, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
68,59295325,"['338668104', '338668111']",3, , ,line,110000,double, , , , , , , , , , , , ,Schleswig-Holstein Netz, ,155, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
69,59295326,"['338668111', '338668114']",3, , ,line,110000,double, , , , , , , , , , , , ,Schleswig-Holstein Netz, ,136, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
70,59298745,"['735329351', '735329336', '735329356']",6, , ,line,110000,single, , , , , , , , , , , , ,Schleswig-Holstein Netz, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
71,59298746,"['4552700839', '735329343', '735329341']",6, , ,line,110000,single, , , , , , , , , , , , ,Schleswig-Holstein Netz, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
72,59584051,"['739123205', '739123206', '739123207', '739123208', '739123201', '739123209', '739123211', '739123212', '739123213', '739123215']", , ,50,line,380000, ,Yahoo, , , , , , , , , , , , , , , , , ,busbar, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
73,59584052,"['739123216', '739123217', '739123215', '3209597338', '663993616']", , ,50,line,380000, ,Yahoo, , , , , , , , , , , , , , , , , ,bay, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
74,60106382,"['746941004', '746941016', '746940996', '746940989', '746940980', '746940979', '746940994', '746940998', '746940983', '746941019', '746941011', '746940991', '746940984', '746941018', '746940997', '746941006', '746941013', '746941001', '746941007', '746941010', '746940992', '746941009', '746940987', '746941003', '746940977', '746941014', '746940999', '746811801', '7899253067']",6, ,50,line,110000,single, , , , , , , , , , , , ,EON_Netz, ,135B, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
75,60709955,"['759997479', '2497952774', '2497952772', '860690570']",3, ,50,line,220000, , , , , , , , , , , , , , , , , , , ,bay, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
76,60709957,"['860690519', '2497952766', '2497952764', '759997478']",3, ,50,line,220000, , , , , , , , , , , , , , , , , , , ,bay, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
77,60929210,"['762805034', '1075603810', '1075603795', '762804760', '762845487', '762804841', '762804743']", , , ,line,220000, , , , , , , , , , , , , , , , , , , ,busbar, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
78,60929223,"['762804847', '1075603891', '1075603840', '1075603819', '1075604032', '762805423', '1075603975', '762804877']", , , ,line,110000, , , , , , , , , , , , , , , , , , , ,busbar, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
79,60929228,"['762805050', '762805423', '762804838', '762805006']", , , ,line,110000, , , , , , , , , , , , , , , , , , , ,bay, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
80,60929231,"['762805318', '1075603866', '762804829', '762845483', '762805602', '762804756']", , , ,line,220000, , , , , , , , , , , , , , , , , , , ,busbar, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
81,60929239,"['762804789', '1075604039', '1075603845', '762805347', '762845488', '303633016', '762805078']", , , ,line,220000, , , , , , , , , , , , , , , , , , , ,busbar, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
82,60929253,"['762804829', '762804760', '762805347', '762805050']", , , ,line,220000, , , , , , , , , , , , , , , , , , , ,bay, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
83,60929263,"['762805563', '1075603898', '1075603914', '1075603801', '1075604009', '762804838', '1075603804', '762804785']", , , ,line,110000, , , , , , , , , , , , , , , , , , , ,busbar, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
84,60929266,"['762805436', '1075603822', '1075603794', '1075603875', '762805006', '1075603928', '762805586']", , , ,line,110000, , , , , , , , , , , , , , , , , , , ,busbar, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
85,60929279,"['762805048', '762804990', '1777878318', '1777878319', '1777878321', '1777878327', '1777878325', '1777878324', '1777878330', '1777878332', '1777878339', '1777878337', '1777878338', '1777878342', '762805306', '1777878355', '1082931854', '3151397403', '3151397401', '3151397394', '762805048']", , , ,substation, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
86,60930861,"['441332871', '1075604049']",3, , ,line,220000,single, , , , , , , , , , , , ,TenneT, ,207A, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
87,60930862,"['441332871', '1075603899']",3, , ,line,220000,single, , , , , , , , , , , , ,TenneT, ,207A, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
88,61131588,"['764720826', '278536928', '317146219', '192374201', '691211601', '9440149639', '317146182', '764720826']", , , ,sub_station, , , , , , , , , , , , , , ,Stadtwerke Kiel, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
89,62251368,"['1471934712', '1471934725', '621708658', '1471934785', '1471934812', '777408185']",3, ,50,line,110000,single, , , , , , , , , , , , , , ,145, , , ,bay, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
90,62251369,"['1471934723', '1471934727', '248930838', '1471934801', '1471934820', '777408206']",3, ,50,line,110000,single, , , , , , , , , , , , , , ,145, , , ,bay, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
91,62251374,"['777408267', '777408280', '1471934843', '1471934837', '248930835', '1471934776', '1471934760']",3, ,50,line,110000,single, , , , , , , , , , , , , , ,147, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
92,62251375,"['777408308', '777408311', '1471934647', '777408314', '1471934657']", , , , , , , , , , , , , , , , , , , , , , , , , ,line, , , , , , , , , , , , ,bay, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
93,62251378,"['338337141', '777408364', '1471934654', '777408366', '1471934669']",3, ,50,line,220000,double, , , , , , , , , , , , , , ,208, , , ,bay, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
94,62251381,"['777408369', '1471934672']",3, ,50,line,220000,single, , , , , , , , , , , , , , ,208, , , , , , , , , , , , , , , , , , ,Hamburg Nord,Lübeck, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
95,64880591,"['360066475', '360066476', '360066478', '360066481', '360066482', '360066484', '360066485', '360066487', '360066488', '360066490', '360066491', '360066492', '360066494', '360066496', '360066498', '360066500', '360066502', '360066503', '360066505', '360066506', '360066508', '360066509', '9555844708', '360066514', '1022474402', '1022474606', '1022474612', '1022474203', '1022475630', '1022474177', '1022475601', '1022475021', '1022475076', '1022475335', '1022474379', '1022474980', '1022474339', '1022474454', '1022475437', '1022474692', '1022474702', '1022474780', '1022474771', '1022474877', '1022475435', '1022474792', '1022475313', '1022475470', '1022474376', '1022475175', '1022474173', '1022474277', '1022474707', '1022475406', '1022474334', '1022474451', '1022474831', '1022474235', '1022474633', '1022474736', '1022475257', '1022474690', '1022474260', '1022474979', '1022475582', '1022475666', '1022474563', '2497739131']", , , , ,220000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,line,Flensburg-Rendsburg, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
96,64952002,"['795792919', '2497968201', '795792924', '795792929', '795792935', '795792937', '795792942', '795792947', '795792952', '795792956', '795792959', '795792964', '795792970', '795792975', '795792979', '795792987', '795792992', '795793009', '795793113', '795793123', '795793128', '795793134', '795793142', '795793153', '795793162', '795793169', '795793179', '795793192', '795793200', '795793211', '795793220', '795793245', '795793252', '795793260']",6, ,50,line,110000,single, , , , , , , , , , , , ,EON_Netz, ,132, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
97,64952004,"['795793260', '795793320', '795793322', '795793332', '795793342', '795793354']",6, ,50,line,110000,single, , , , , , , , , , , , ,EON_Netz, ,132, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
98,64952006,"['795793486', '795793676', '795793691', '795793697', '795793707', '795793728', '797016462', '797016468', '797016474', '797016486', '797016497', '797016526', '797016541', '797016552', '797016562', '797016572', '797016582', '797016591', '797016602', '797016610', '797016624', '1893315040', '797016646', '797016658', '797016670', '797016683', '797016696', '797016708', '797016721', '797016733', '797016737', '797016754', '2467891235']",3, ,50,line,110000,single, , , , , , , , , , , , ,EON_Netz, ,132, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
99,65052383,"['796565814', '796565786']",3, ,50,line,110000,single, , , , , , , , , , , , , , ,158, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
100,65052435,"['796565814', '796565790']",3, ,50,line,110000,single, , , , , , , , , , , , , , ,158, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
101,65104347,"['795793486', '795793496', '795793508', '795793260']",6, ,50,line,110000,single, , , , , , , , , , , , ,EON_Netz, ,132, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
102,65367584,"['798539800', '798539828', '798539791', '798539796', '798539800']", , , ,substation, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,yes, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
103,66208021,"['307638448', '307638449', '628928134', '307638450', '1022938860', '628928130', '628928132', '540653276', '628928103', '540653182', '540653161', '540653069', '540653064', '307636473', '307636472', '1090976146', '1090976409', '1090976305', '1090976279', '307636471', '1090976600', '1090976580', '318774761', '1090976474', '1090976320', '296572722']",3, ,50,line,110000,single, , , , , , , , , , , , ,EON_Netz, ,133, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
104,68111308,"['821077626', '821077761', '2496084922', '821077468']",3, ,50,line,110000,single, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
105,68111319,"['821077830', '821077441', '821077858', '2496084926', '7402075551', '2496084931', '821077553', '821077830']", , , ,substation, , , ,fence, , , , , ,Großwaabs, , , , , , , , , , , , , , ,distribution, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
106,68111323,"['821077626', '821077319', '2496084919', '821077724']",3, ,50,line,110000,single, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
107,68111331,"['821077811', '821077468', '821077724', '821077357']",3, ,50,line,110000,single, , , , , , , , , , , , , , , , , , ,busbar, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
108,68111343,"['821077724', '821077681']",3, ,50,line,110000,single, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
109,72501659,"['860690572', '860690622', '860690635', '2497952764', '2497952756', '860690653', '2497952774', '860690546']",3, ,50,line,220000, , , , , , , , , , , , , , , , , , , ,busbar, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
110,72501661,"['860690624', '2497952759', '2497952762', '2497952766', '2497952767', '2497952769', '2497952772', '860690527']",3, ,50,line,220000, , , , , , , , , , , , , , , , , , , ,busbar, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
111,72501664,"['860690629', '860690521']", , , ,line, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
112,72501684,"['860690562', '860690625']", , , ,line, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
113,72501685,"['860690601', '2497952757', '2497952761', '860690519', '2497952754', '2497952771', '860690570', '860690548']",3, ,50,line,220000, , , , , , , , , , , , , , , , , , , ,busbar, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
114,72501689,"['860690640', '860690562', '860690608', '860690629', '860690567']", , , ,line, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
115,72928785,"['865430836', '293123659']", , , ,minor_line, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
116,72928805,"['865430368', '2496078232', '2496078230', '2496078242', '2496078238', '865430760']",3, ,50,line,110000,single, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
117,72928808,"['293123659', '293123658', '2496078235', '2496078243', '2496078232']",3, ,50,line,110000,single, , , , , , , , , , , , ,EON_Netz, ,127, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
118,72928828,"['865431034', '2496078235', '2496078229', '2496078236', '2496078240', '865431140', '865430386']",3, ,50,line,110000,single, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
119,72928830,"['293123659', '865430380', '2496078236', '2496078244', '2496078230']",3, ,50,line,110000,single, , , , , , , , , , , , ,EON_Netz, ,127, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
120,72928847,"['865430567', '2496078229', '2496078231']",3, ,50,line,110000,single, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
121,72928863,"['865431033', '293123659']", , , ,minor_line, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
122,73078615,"['867326038', '867325801', '867325817', '867325929', '867325958', '867325886', '867325840', '1872413270']", , , ,minor_line, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
123,73078627,"['867325801', '867325771']", , , ,minor_line, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
124,74893663,"['884532875', '884532901']",6,2,50,line,380000,triple, , , , , , , , , , , , , , ,314, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
125,74894605,"['884532896', '884552277']",6,2,50,line,110000,single, , , , , , , , , , , , , , ,170, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
