,ID,Nodes,abandoned:power,cables,frequency,line,note,operator,ref,voltage,wires,layer,power,source,name,created_by,circuits,highway,maxspeed,name:hsb,building,generator:source,abandoned:building,plant:output:electricity,plant:output:hot_water,disused,wikidata,access,barrier,old:operator,website,disused:power,abandoned,demolished:building,demolished:power,surface,tracktype,substation,building:levels,rating,generator:method,generator:output:electricity,substance,service,location,fixme,ref:Vattenfall,roof:shape,abandoned:substation,description:de,object:postcode,object:street,object:suburb,vacant,historic:power,old_name,landuse,roof:colour,plant:source,wikipedia,voltage:primary,voltage:secondary,sidewalk,height,roof:levels,check_date,type,year,ruins,description,power_supply,toilets:wheelchair,tourism,wheelchair,substation:type,man_made,street_cabinet,material,FIXME,object:village,source:image,level,operator:wikidata,seamark:cable_submarine:category,seamark:cable_submarine:name,seamark:type,information,capacity,fee,operator:wikipedia,area,seamark:pipeline_submarine:category,seamark:pipeline_submarine:name,disused:substation,building:colour,addr:postcode,addr:street,alt_name,image,building:part,colour,management_region,sanitary_dump_station,waterway,addr:housenumber,addr:village,start_date,bldam:criteria,heritage,heritage:operator,historic,ref:bldam,year_of_construction,building:height,voltage-low,alt_name2,lfd:criteria,ref:lfd,transformer,tower:type,addr:hamlet,sport,disused:rating,disused:voltage,disused:building,owner,denotation,object:hamlet,project number,artist_name,artwork_type,addr:suburb,url,building:material,roof:material,project,object:isolated_dwelling,old_ref,addr:city,inscription,old_operator,addr:country,amenity,shelter_type,structure,object:place,source2,object:town,removed:power,mapillary,tunnel,utility,bridge,design,power:disused,railway:electricity:ref,vattenfall_ref,survey:date,battery,storage:type,pump
1032,229973033,"['2385104773', '2385104732', '2385104841', '2385104765', '2385104802']", ,3,50, , , , , , , ,minor_line, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1033,229973034,"['2596374147', '2596374143', '2596374151', '2596374141', '4752909998', '4752909999', '4752910000', '4752910001', '3164500623', '3164500624', '4752910002', '4752910003', '4752910004', '2385104724', '4926760422', '2385104738', '2385104821', '2385104721', '2385104813', '2385104780', '2385104749', '2385104755', '2385104818', '2385104751', '2385104814', '2385104743', '2385104742', '2385104730', '2385104757', '2385104836', '2385104728', '2385104731', '2385104840', '2385104740', '2385104723', '4752909994']", ,3,50, , , , , , , ,minor_line, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1034,229977516,"['2385138035', '2385137972', '2385137964', '2385137997', '2385138028', '2385137962', '2385137952', '2385137970', '2385138031', '2385137969', '2385137968', '2385137989', '2385138020', '2385138006', '2385138011', '2385137963', '2385137991', '2385138021', '2385138016', '2385138001', '2385137980', '2385138013', '2385138008', '2385138051', '2385138010', '2385137992', '2385138023', '2385137956', '6274258554', '6274258555', '6274258556', '6274258557', '6274258558', '6274258559', '6274258560', '6274258561', '6274258562', '6274258563', '6274258564', '6274258565', '6274258566', '6274258567', '6274258568', '6274258569', '6274258570', '6274258571', '6274258572', '6274258573', '6274258574', '6274258575', '6274258576', '6274258577', '6274258578', '6274258579', '6274258580', '6274258581', '6817348648', '6817348649', '6274258582', '6274258583', '6274258584', '6274258685', '6274258686', '6274258687', '6274258688', '6274258689', '6274258690', '6274258691', '6274258692', '6274258693', '6274258694', '6274258695', '6274258696', '6274258697', '6274258698', '6274258699', '6274258700', '6274258701', '6274258702', '6274258703', '6274258704', '6274258705', '9136067062', '6274258706', '6274258707', '6274258708', '6274258709', '6274258710', '6274258711']", ,3,50, , , , ,20000,single, ,minor_line, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1035,229977523,"['4752910016', '2385138062', '2385138003', '2385137978', '2385138018', '2385138009', '2385137993', '2385138038', '2385137988']", ,3,50, , , , ,20000,single, ,minor_line, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1036,229977524,"['2385138046', '2385138005', '2385137949', '2385137954', '2385137973', '2385138075', '2385137979', '2385137983', '2385137967', '2385137971', '2385138057', '2385138014', '2385137977', '2385137986', '2385138000', '2385137975', '2385137999', '2385137976', '2385137961', '2385138024', '2385137957', '2385138015', '2385137953', '2385137984', '2385137959', '2385138004', '2385137955', '2385137950', '2385138082', '2385137998', '2385138012', '2385138017', '2385137960', '2385137982', '2385138069', '2385137948', '2385138065', '4752909558', '4752909559', '4752909560', '2385138078', '2385137981', '2385137995', '2385137958', '2385137974', '4752909561']", ,3,50, , , , ,20000,single, ,minor_line, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1037,229980190,"['2385159301', '2385159303', '2385159325', '2385159292', '2385159295', '2385159277', '2385159321', '2385159322', '2385159288', '2385159297', '2385159257', '2385159276', '2385159263', '2385159278', '2385159265', '2385159283', '2385159293', '2385159296', '2385159279', '4752909580', '4752909579']", , ,50, , , , ,400, , ,minor_line, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1038,229980191,"['4752909577', '4752909578', '2385159315', '2385159270', '2385159262', '2385159280', '2385159307', '2385159284', '2385159254', '2385159282', '2385159294', '2385159320', '2385159311', '2385159273', '2385159285', '2385159327', '2385159253', '2385159258', '2385159316', '2385159261', '2385159305', '2385159335', '2385159290', '2385159266', '2385159268', '2385159289', '2385159312', '2385159302', '2385159286', '2385159300', '2385159334', '4752909576']", ,3,50, , , , ,20000, , ,minor_line, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1039,229980193,"['2385159305', '2385159275', '2385159323', '2385159260', '2385159308', '2385159259', '2385159326', '2385159304', '2385159281', '2385159324', '2385159256', '2385159299', '2385159272', '2385159317', '6022757352', '6022757353', '6022757354', '6022757355', '6022757356', '6022757357', '6022757358', '6022757359', '6022757360', '2385175969']", ,3,50, , , , ,20000, , ,minor_line, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1040,229980194,"['4752909562', '4752909563', '4752909564', '4752909565', '4752909566', '4752909567', '4752909568', '4752909569', '4752909570', '4752909571', '4752909572', '4752909573', '4752909574', '4752909575', '2385159329', '2385159332', '2385159309', '2385159287', '2385159291', '2385159255', '2385159306', '2385159271', '2385159319', '2385159331', '2385159313', '2385159328', '2385159294']", ,3,50, , , , ,20000, , ,minor_line, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1041,229982177,"['2385175940', '2385175932', '2385175981', '2385175899', '2385175973', '2385175957', '2385175975', '2385175908', '2385175965', '2385175890', '6022757363']", , ,50, , , , ,400, , ,minor_line, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1042,229982178,"['2385175953', '2385175994', '2385175988', '2385175972', '2385175893', '2385175964', '2385609704', '2385609819', '2385609827', '2385159318', '2385175900', '2385175912', '2385175904', '2385175993', '2385175918', '2385175943', '2385175995', '2385175930', '2385175960', '2385175901', '2385175931', '2385175963', '2385175910', '2385175976', '2385175903', '2385175919', '2385175979', '2385175906', '2385175982', '2385175969', '2385175950', '2385176000', '2385175967', '2385175935', '2385175959', '2385176001', '2385175936', '2385175917', '2385175933', '2385175907', '2385175951', '2385175980', '2385175911', '2385175891', '2385175997', '2385175986', '2385175914', '2385175989', '2385175945', '2385175934', '2385175916', '2385175974', '2385175949']", ,3,50, , , , ,20000,single, ,minor_line, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1043,229982179,"['6022757364', '2385175892', '2385175915', '2385175990', '2385175953', '2385175909', '2385175961', '2385175978', '2385175946', '2385175923', '2385175913', '2385175939', '2385175937', '2385175941', '6022757363']", ,3,50, , , , ,20000,single, ,minor_line, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1044,229982182,"['2385175896', '2385175897', '2385175962', '2385175895', '2385175968', '2385175902', '2385175966', '2385175928', '2385175955', '2385175952', '2385175940', '2385175996', '2385175898', '2385175985', '2385175894', '2385175956', '2385175998']", , ,50, , , , ,400,single, ,minor_line, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1045,230034953,"['6022757361', '6022757362', '2385159330', '2385175929', '2385175938', '2385159318']", ,3,50, , , , ,20000,single, ,minor_line, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1046,230034961,"['2385175995', '2385609602', '2385609758', '2385609685', '2385609575', '2385609648', '2385609763', '2385609740', '2385609822', '2385609661', '2385609766', '2385609817', '2385609821', '2385609670', '2385609829', '2385609628', '2385609719']", ,3,50, , , , ,20000,single, ,minor_line, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1047,230036036,"['2385617176', '2385617168', '2385617166', '2385617161', '2385617177', '2385617172', '2385617171', '2385617170', '2385617163', '2385617162', '2385617173', '2385617174', '2385617159', '2385617179']", , ,50, , , , ,400,single, ,minor_line, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1048,230119254,"['2407840414', '2386484696', '2386484735', '2386484760', '2386484764', '2386484775', '2386484692', '2386484788', '2386484693', '2386484719', '2386484785', '2386484759', '2386484721', '2386484740']", ,3,50, , , , ,20000,single, ,minor_line, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1049,230119255,"['6274259117', '2386484756', '2386484698', '2386484697', '2386484716', '2386484732', '2407840543']", , ,50, , , , ,400,single, ,minor_line, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1050,230166037,"['2386937572', '2386937573', '2386937569', '2386937568', '2386937572']", , , , , ,EVC, , , , ,substation, , , , , , , ,yes, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1051,230745477,"['2391996083', '2391996084', '2391996085', '2391996086', '2391996087', '2391996088', '2391996089', '2391996090', '2391996091', '2391996092', '2391996093', '2391996094', '2391996095', '2391996096', '2391996097', '2391996098', '2391996099', '2391996100', '2391996101', '2391996102', '2391996103', '2391996104', '2391996105', '2391996106', '2391996107', '2391996108', '2391996109', '2391996110', '2391996111', '2391996112', '2391996113']", , , , , , , , , , ,minor_line, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1052,231434972,"['2398245190', '2398245191', '2398245188', '2398245187', '2398245190']", , , , , , , , , , ,substation, , , , , , , ,yes, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1053,232039307,"['2403841480', '2403841479', '2403841477', '2403841478', '2403841480']", , , , , , , , , , ,substation, ,Trafoturm, , , , , , , , , , ,yes, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1054,232144938,"['2405159883', '2405159723', '2405159708', '2405159729', '2405159727', '2405159806', '2405159802', '2405159605', '2405159883']", , , , , , , , , , ,generator, ,Solarpark, , , , , , ,solar, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1055,232179237,"['2405537572', '2405537576', '2405537539', '2405537536', '2405537572']", , , , , , , , , , ,substation, , , , , , , , , , , , , , , , , , , , , , , , ,minor_distribution, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1056,232431998,"['2407840403', '2407840433', '2407840503', '2407840414', '2407840467', '2407840456', '2407840457', '2407840437', '2407840495', '2407840400']", ,3,50, , , , ,20000,single, ,minor_line, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1057,232431999,"['2407840403', '2407840543', '2407840406', '2407840428', '2407840449', '2407840403']", , , , , , , , , , ,substation, , , , , , , ,transformer_tower, , , , , , , , , , , , , , , , ,minor_distribution, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1058,232436545,"['9303699617', '9303690985', '9303683891', '9303686836', '9303686980', '9303666635', '2430217730', '2430217739', '2430217704', '2430217715', '2430217643', '2430217596', '2430217677', '2430217606', '2430217724', '2430217686', '2430217654', '2407894221', '2407894267', '2407894265', '2407894263', '2407894262', '2407894261', '2407894260', '2407894258', '2407894257', '2407894256', '2407894224', '2407894223', '2407894222', '2407894285', '2407894272', '2407894282', '2407894281', '2407894268', '2407894264', '2407894266', '2407894292', '2407894286', '2407894287', '2407894270', '2407894288', '2407894289', '2407894290', '2407894293', '3777355618']", ,3,50, , , , ,20000,single, ,minor_line, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
